fen
r2q1rk1/4bpp1/p1b2n1p/2Pp4/8/2N2N2/PPP2PPP/R1BQR1K1 b - - 0 14
r2q1rk1/pb1n1pbp/1pn3p1/3pP3/8/2NBBN2/PPQ2PPP/R3R1K1 b - - 2 15
r2q1rk1/ppp3pp/1nn1p3/2b1P3/8/2P1BN2/PPQ2PPP/RN3RK1 b - - 4 11
4rrk1/p3qpb1/1pp4p/4PBpQ/PP1P4/2P5/2R4P/4B1K1 w - - 3 28
r2q1k1r/p3npbp/np1Np1p1/3p4/3P1B2/4PQ2/PP3PPP/R1N1KR2 w Q - 4 13
2k3r1/ppp1q2p/3pppr1/4p3/P3P3/3P1Q1P/1PP2PPK/R5R1 b - - 0 17
r5k1/p5pp/2pqp3/2pp1b2/3P4/PB3Pb1/1PP1N1Kr/R2Q1R2 w - - 2 19
8/p4pkp/b3pp1b/8/4P3/1P3PP1/1PPr1N1P/1K5R w - - 3 24
1r1q1r1k/1p1bb1pp/p1pp1n1n/3P1p2/1PP1pP2/PQN1P1BP/3K2P1/R4BNR b - - 2 17
2r1q1k1/1pnb1pbp/p3p1pn/P2pP3/3P2P1/BP3N1P/Q2N1PB1/4R1K1 w - - 5 24
r1bqnrk1/1pp3pp/2np4/p1b1pp2/4P3/P2P1NP1/1PPBNPBP/R2Q1RK1 w - - 0 11
r6r/ppb5/2pp2k1/4pNp1/2P1Pn1p/1P3P1P/PB4P1/4RRK1 b - - 4 24
r1b1k2r/pp2np2/1q1p3p/2pPb1p1/2P1N3/P3P3/1PQ1BPPP/1R2K1NR w Kkq - 0 15
2b2rk1/2p3p1/pn2pq1p/8/3P4/1p4P1/P2Q1PBP/2R1R1K1 w - - 0 21
3r1rk1/p3Qppp/1p6/8/1P1P4/P3b2K/1B3q2/R7 b - - 4 28
r5r1/3k2b1/p1p1p2p/1p2p1pN/4P3/2NP4/1P3PPP/RR4K1 b - - 3 25
2kr1b2/p1p3pb/2N2p2/2p5/8/1P4N1/PBP2P2/3RK3 b - - 1 21
r2q1rk1/pp1nbppb/2p1n2p/4P3/P3P3/1P4P1/1BPQN1BP/R3NRK1 b - - 0 16
2rq1rk1/pp2bppp/2n5/3p1b2/3P4/1P3N2/P2BBPPP/R2Q1RK1 w - - 3 13
r3kb1r/p1p2ppp/Pp2b3/1P1qp3/Q1p1n3/N1P1PN2/1B1P1PPP/R4RK1 b kq - 7 13
r2q1r2/3nnpkp/1p1pp1p1/p7/1pBPb2N/P4P2/2PQN1PP/R4RK1 b - - 0 15
r4rk1/p2qnpbp/1pn3p1/1Np1p3/2P5/P2P1NP1/2QBPPKP/1R3R2 b - - 1 16
r1b1nk2/pp3p1p/3Pp1p1/q1p5/2P5/2b2B2/PP4PP/R2QK2R w KQ - 0 16
rnb1k2r/pp1p1ppp/3P4/2pP4/3q1P2/8/P2BQ1PP/R3KBNR b KQkq - 3 12
b6r/pq4k1/1p1Q1Np1/4PpN1/8/8/PP5P/2R2RK1 w - - 3 29
r4rk1/p4ppp/1pp5/3B2q1/8/1Q5P/PP4P1/3RR2K b - - 0 22
3rkb1r/pQpq3p/2pp1np1/4p3/4P3/8/PPP2PPP/RNB2RK1 w k - 6 13
r1b2rk1/ppp2ppp/2n1nq2/3p4/3P4/3B1N1P/PP3PP1/R1BQ1RK1 w - - 2 13
6k1/pp3ppp/2prp3/3n4/5P2/P2RB1P1/1P2K2P/7R w - - 0 25
r2q1rk1/pb1nnpbp/1p1pp1p1/2p5/3PPP2/2PB1N2/PP4PP/R1BQRNK1 w - - 0 11
r1b2r1k/1pp2ppp/pb4n1/3P2q1/P1B1P3/1QN3B1/1P4PP/R4R1K b - - 2 16
1r3rk1/pb1p1pnp/1p2p1p1/4P2P/2PP2P1/3B1R2/P7/5RK1 w - - 1 23
rn1q1rk1/pp4p1/4pn1p/2pp4/1b1P4/P1NQ4/1PP1BPPP/R1B1K2R b KQ - 0 11
4r1k1/6p1/pp2pr1p/2p1Rp2/2Pp1P2/PP1P3P/5P2/4R1K1 b - - 2 30
4n3/ppk3p1/1qn4p/3p1b2/3P1N2/2B1p2P/P1P2P2/RN1QK2R w KQ - 0 21
r5k1/5pp1/n1R4p/pp1p4/3P2N1/P7/1P1n1PPP/4R1K1 b - - 1 27
6k1/2p3pp/4np2/5b1P/3P4/r1P2K2/3R1P1N/2R5 b - - 5 27
2kr3r/pbp5/1p1pq3/3n2p1/1P1Qp1p1/4P2B/P4PKP/2B2R2 w - - 0 21
r4rk1/1pp2ppp/pb6/n7/1PB1PB2/2P2P2/7P/3RK2R w K - 0 16
1r1q1rk1/p1p2ppp/2ppbb2/8/2P1P3/2NB1P2/PP4PP/2RQK2R w K - 2 13
2k4r/1pq1b1r1/p1b2p1n/2p1pP2/3pP1P1/P2P1NNP/1PPQ1KB1/R6R w - - 1 30
r3k1nr/pp1q1ppp/1b6/2p1P3/5Q2/B1P5/P4PPP/3R1RK1 b kq - 4 15
r1b2r1k/1pp3pp/2np2q1/p4nB1/2BPP2Q/2P4P/P5P1/R4RK1 w - - 0 17
4rr1k/1pq3p1/p6p/n1p1b3/P1P1R3/6P1/1PQ2PBP/R1B3K1 w - - 1 24
r7/pp5k/2b1p2p/4P3/3b4/2N5/PP3PPP/R3R1K1 b - - 3 21
5rk1/ppp3pp/8/1P1p4/P3nPqn/2P3P1/4QP1K/3R1R2 b - - 7 29
r2q1rk1/5pp1/p1ppb2p/1P2p3/1P1PPn2/P3QN2/B2N1P1K/R5R1 b - - 0 25
1k3b1r/p4ppp/Qpq1p3/8/1P6/4P3/P2P1P1P/3K4 b - - 1 25
r2q1rk1/pppb1pp1/2np1n1p/4pP2/4P1PP/2NP2Q1/PPPB2B1/R3K2R w KQ - 1 15
rn3Nk1/4n2p/2pq1pp1/pp2p3/3P4/2N1P1B1/PPQ2PPP/1K1R1B1R b - - 0 18
r2q1k1r/pbpn1p1p/1pnp2pP/4P1N1/4P3/2NP4/PPPQ2P1/2KR1B1R b - - 0 15
rnb1r1k1/pp3p1p/6p1/2p1q3/8/3B4/PPP2PPP/R2Q1RK1 w - - 0 14
r4rk1/p1pq1pp1/1p1p1nnp/3P4/4PP2/2P3P1/P5BP/R1BQR1K1 w - - 1 19
2r5/3n1kpp/4p3/B2n4/2pP1P2/4PK2/1r3PBP/R6R w - - 2 22
r1b2rk1/1pq4p/2p1p1p1/3pP3/P3pPBQ/4P3/6PP/R4RK1 b - - 0 21
r6r/pp1k1p2/4p2p/1q1pP2Q/5p2/4P3/PP4PP/R4RK1 w - - 0 21
r5rk/pp2qp1b/3bnn2/2p1p2p/2PpP1pP/PP1P2P1/3QNPBN/R1B1R1K1 b - - 4 22
r1bq2k1/pppp3p/1b1Nn2p/8/2B1P3/8/PPP3PP/RN1Q1r1K w - - 0 13
r3k1nr/1pp1bpp1/p1b4p/3pNq2/3P4/6B1/PPP2PPP/RN1QR1K1 w kq - 6 13
r3k1r1/pp2bp2/2p1p3/3pn3/PP4Bp/2PPB1pP/6P1/RN4K1 w q - 0 24
r2q1rk1/3n2pp/5nb1/1N4Q1/p7/1P6/1BPP2PP/2KR1BNR w - - 0 20
6r1/p2k2p1/1pp4p/4p3/2P1N3/bP4P1/P3PPKP/R7 w - - 0 21
2k2r2/ppp5/2n1q1n1/4pb1p/P5pP/2NR2P1/1Q3PBR/1K4N1 b - - 0 30
r1b2rk1/ppppqpbp/6p1/3NP3/3Q1P2/8/PPP3PP/2KR1B1R b - - 5 12
r4rk1/pp1bqppp/2n1p3/2b5/8/P1N1P1P1/1P3PBP/R1BQ1RK1 w - - 1 13
4k2r/b5p1/8/4Pp2/3Pp3/1P2n1P1/PB4R1/2R3K1 w k - 3 30
r4rk1/4q1pp/2p1p3/p1PpP3/P4P2/4R1P1/3Q2KP/2R5 w - - 1 24
R1br2k1/1q4pp/2B1p1n1/8/1PQ5/5N2/5PPP/5RK1 b - - 4 22
r2qr1kn/pb3pp1/1pp4p/3pPPn1/1P1P2P1/P1N3N1/5RBP/R2Q2K1 w - - 1 21
6k1/p4p1p/1p2p3/6q1/3Bn3/3RP1P1/2r2P1P/Q5K1 b - - 0 27
3q3k/1Qp3pp/1p1p4/1P2p3/1b5P/R5P1/5P2/2R3K1 b - - 0 28
2rqr1k1/pp3ppp/2n2b2/3p1b2/3P4/1PN2N2/P3BPPP/2RQR1K1 b - - 0 14
2r3k1/2p2pp1/7p/p1NB1b2/8/1n4P1/5P1P/4R1K1 b - - 1 25
r1b1k1nr/3p1ppp/1p2p3/p1p1n3/3qP3/1P1P2P1/P4PBP/R3QR1K b kq - 3 15
4rrk1/pp5p/2p3p1/4qp1R/8/3P1QP1/P1P3P1/5R1K w - - 0 26
r5k1/p4ppp/1p1p4/1Pr3q1/Q1P5/7P/P4PP1/2R2RK1 w - - 7 24
r4rk1/1pq2pbp/p2p2p1/2pP3P/P2pP3/1P1B1Q2/2P1NP2/3R1RK1 b - - 0 19
1k1r3r/pp3p1p/4bp1B/8/1b1qp3/1P1P4/P4PPP/2RQKB1R w K - 1 17
r4r1k/p5pp/2N1pp2/2p5/4n3/2P1B3/PP2KPPP/3R3R b - - 1 18
1nkr1b1r/Nb1qpppp/1p1p1n2/2pP4/2P1P3/5N2/PP2BPPP/R1BQ1RK1 b - - 4 13
r5k1/pp3p1p/5bpB/3Pp3/8/8/PP3PPP/3R2K1 b - - 0 22
rn2k1r1/pp2bp2/2pp3p/4p3/4Pp2/3P2q1/PPP3P1/R1BQ1RK1 w q - 0 16
rq3rk1/3b1pp1/p1n1p2p/2pp4/6NQ/1PN4P/P1P2PP1/R4R1K b - - 5 21
r1b2rk1/p4pp1/1pp1pP1q/2P5/1P1PBR2/4P1Rp/P1Q3PP/6K1 b - - 0 23
1r4k1/2rb1p1p/1q1bpnp1/pP1p4/P2P4/1Q1BPN2/N2B1PPP/1R3RK1 w - - 2 23
r1bq1rk1/1pp2ppp/p2b1n2/8/1P6/P1N1PB2/5PPP/R1BQ1RK1 b - - 0 12
r1b2r1k/1p4pp/1q2P3/2n2p2/p1P2B2/P1N5/BP3PPP/R2Q1RK1 w - - 1 18
6rk/p4p1p/2r2p2/q3pQnP/4P3/1pPB2P1/1P3PK1/3RR3 b - - 0 28
r4rk1/1p3ppp/p1n1pq2/3p4/8/PP4N1/3P1PPP/RQ2R1K1 b - - 4 20
1r3rk1/6pp/3Np1n1/p3Pp2/2Pp1P2/1P1P1q2/PR4PP/R6K w - - 0 28
r4r1k/pp1bq1pn/3p1p1B/2p1pP2/4P1Q1/1P1P3P/1PP3PN/R4RK1 w - - 1 17
r2qk2r/ppp1b1pp/2np1n2/4p1N1/4P3/2P5/PP3PPP/RNBQ1RK1 w - - 3 11
r2q1rk1/ppp2ppn/3p2bp/6b1/4PB2/3B1PNP/PPP4K/R2Q2R1 w - - 6 16
r3kb1r/p1p2Qp1/2p4p/5p2/4p3/8/PPPP1PPP/R1B2RK1 b kq - 0 13
r4rk1/b1p3p1/1p1qbp1p/nP1pp3/P6P/4PN2/1BQPBPP1/R1R3K1 b - - 3 19
2k4r/ppp1b3/2n2p1n/3Np1p1/1P2N3/P3P1P1/7P/R1B3K1 b - - 2 19
1k1r1r2/pbqn1pb1/1ppp2p1/5BPp/2PP3P/2N1B3/PP1Q4/1K1R1R2 w - - 1 22
2k5/p2p3p/1p6/2pN2B1/2Bn4/b7/P4PPP/4K3 b - - 0 30
r4rk1/pbq1np1p/1pn1p1p1/2p5/2P1P3/1P3P2/PQBNNKPP/R2R4 w - - 9 19
r1b2rk1/pppp1ppp/8/6q1/3QP1n1/2N4P/PPP2PP1/2KR1B1R w - - 1 11
Q4r1k/p1p3pp/1pn2p2/4p2q/2P5/PPP1P3/1B3R1P/1K3R2 w - - 1 23
r2qr1k1/1b3ppp/p3pn2/1p1n4/1B1PPP2/1P4P1/4N1BP/R2Q1RK1 b - - 0 18
3q3r/1p1b2k1/pn2p1P1/3pPp2/3P3b/1P1Q4/P1r1N1R1/R5K1 w - - 0 30
r1b1k1nr/pp3pp1/2n3q1/8/8/3NR2p/PPPPP1B1/RNBQ2K1 b kq - 1 14
2r5/pb1qbpk1/1p2p1p1/n3P1N1/3pNP1P/P2P1B2/1P3Q2/5RK1 b - - 2 25
2rq1rk1/p4p1p/1p2p1p1/1n6/2N5/1Q1P1NP1/4PP1P/5RK1 b - - 1 26
r4rk1/ppqn1ppp/2p1b3/3nN3/2NP4/1B6/PP1Q1PPP/R3R1K1 w - - 5 15
rnb2rk1/1p2bppp/pq1p1n2/4p1B1/3NPP2/3B4/PPP1N1PP/R2Q1RK1 w - - 0 11
r3kb1r/pppqnp1p/2n3p1/4p3/8/1P1PpNP1/PBPN1PKP/R2QR3 w kq - 0 12
6kn/1pqr1ppp/p1p2b2/5P2/2B2P2/1P2BR1P/P1Q3P1/7K w - - 2 24
r1b4r/pppk2pp/3b1p2/8/2BB4/8/PPP2PPP/2KR3R w - - 4 13
3r4/1R2p3/p1p2k2/8/2P5/2N2P2/PP5P/6K1 w - - 1 24
2q2rk1/4n2p/1pn3p1/p1p3P1/3pP3/3P4/PPP1Q3/1K3R1R w - - 0 27
r2qk2r/pp1n1ppb/2pb1n1p/3p4/8/1P1P1NP1/PB1NPPBP/R2Q1RK1 w kq - 0 11
3r1k2/p4p2/8/6Q1/1pbNq3/2P4P/PP3PP1/R2K4 w - - 1 30
r1b2rk1/pp1nq1bp/5np1/PPPppp2/8/B1P1PNP1/5PBP/RN1Q1RK1 b - - 0 13
rnb1r1k1/ppq2pb1/2p2Bp1/3pp2p/4P1P1/2NP1N1P/PPP2PB1/R2Q1RK1 b - - 0 11
r6k/1bnq2bp/2pB1np1/rpP2p2/P2P4/1QN2B2/4N1PP/1R3RK1 b - - 2 24
5r1q/2pkb1pp/2np1n2/1p3P2/4P3/4Q3/PP4PP/RNB2RK1 w - - 0 18
q4rk1/5ppp/3bb3/pp6/3P4/P1P5/1P3PPP/R1BQ1RK1 b - - 0 16
8/5k2/p4p2/1pp2Ppp/6P1/2N1r2P/PPP5/2R3K1 w - - 1 31
rn2k1r1/4q3/pp1p2p1/2pPbb1p/2P1BNnP/2N3P1/PPQB4/2KR1R2 b q - 1 18
2r3k1/pp1b2p1/3qppNp/8/2P1p3/1PQ5/RK3PPP/3r1B1R w - - 9 27
r1bq1rk1/bpp2ppp/3p4/p3n3/2P1N3/P3P3/1P2BPPP/R1BQ1RK1 w - - 2 12
r4rk1/1pp1qp1p/8/1P1pPQ2/6n1/2NP1B2/P4PPP/R3K2R b KQ - 0 21
r4br1/pbp1k3/2p2p2/4p2p/8/2NP2P1/PPP2P1P/R1B2RK1 b - - 1 14
r1b1k2r/ppq2ppp/4p3/3pP3/1b6/1P2BB2/P4PPP/2RQ1RK1 b kq - 2 15
4k3/r5b1/pN2r3/1pP4p/1P1P4/4B3/3K1P1P/R5R1 b - - 7 30
8/pp6/2n4p/2p3k1/6P1/2PP1P2/PP2r1B1/R5K1 w - - 1 27
NBbr1k2/1p3ppp/p7/8/4R3/3B4/PqP2PPP/R2Q2K1 b - - 0 18
2r3k1/p1r2pb1/1q2p1p1/PPp4p/2Q5/1N2P2P/2R2PP1/2R3K1 b - - 0 25
7r/pp1b4/2p5/3pkpp1/3N4/P1PB2P1/1PP5/2K2R2 w - - 4 22
2r3k1/pp3ppp/2n1b3/8/4pP2/4q1P1/5R1P/Q1R3K1 b - - 1 28
r2q1rk1/pb1n1pbp/1p1p2p1/3Pp3/8/1P2PNP1/PB3PBP/1R1Q1RK1 b - - 2 15
r4rk1/1pp2pp1/pn1pPqnp/8/6Q1/1PP5/P5PP/RNB1R1K1 w - - 1 18
5b1r/3rnppp/B4k2/3pQ3/5P1P/4P3/2N3P1/1qBK3R b - - 0 21
4r1k1/1p2rpp1/p1p3p1/3q4/3P4/P1B3QP/5PP1/1R3RK1 b - - 2 28
4k2r/p2b2pp/1p6/8/3PpB2/4K1N1/PPr2PPP/R7 b k - 2 21
r2qr1k1/ppp2ppp/1n3n2/2bP4/2B2Pb1/2NQ1N2/PPPK2PP/R1B2R2 w - - 11 12
8/p4k2/5p1p/8/8/4R3/PPP2PPP/4R1K1 b - - 3 30
2r3k1/1b3p1p/5bp1/p3p3/1pB3q1/1NP1PN2/PP2QPPP/5RK1 w - - 0 27
r3r2k/ppp3p1/7p/3q4/3P2n1/2PQB1P1/PP3P1P/R4RK1 w - - 1 20
3rr1k1/1pq2ppp/pbn5/3p3b/PP2N3/4PN1P/1B1QBPP1/3R1RK1 b - - 0 21
2k5/ppqrp3/7b/1N1P1bp1/3B3p/8/PPP1QPPP/R2R2K1 b - - 3 19
r1br3k/1p4pp/2p1pq2/p3Qp2/2PP4/P3PN2/5PPP/3RR1K1 b - - 3 22
r2q1rk1/1p1n1pp1/2p1p2p/p7/Pb1P4/1Q2P3/1P2NPPP/R1B2RK1 w - - 0 15
r4rk1/3Rqpp1/p1Q1pb1p/1p6/8/2P2N2/PP3PPP/4R1K1 b - - 4 22
4n1k1/1p3pbp/1qp3p1/3p4/pN6/2P2PP1/PP1Q1PBP/6K1 w - - 0 23
r2qkb1r/p3np1p/4p1p1/8/8/2N3P1/PP3PbP/R1BQ1RK1 w kq - 0 13
2r3k1/p2n1r1p/1p2p1pB/3pPp2/3P4/1P1R4/P4PPP/5RK1 w - - 1 22
r1b5/pp3p1k/1b1R2p1/5n1p/4NB2/Pr1B3P/5PP1/5RK1 w - - 3 24
r4rk1/1p2bpp1/pq1p1n1p/4p3/4P1b1/P1NB2P1/1PPB1PQP/1R3R1K b - - 5 18
2rr2k1/1p1qbppp/p3bn2/3pn3/3N4/1PN1PB2/PB2QPPP/2R2RK1 b - - 3 16
r1b1k2r/pp3ppp/n1pp1q2/4p3/3PP3/P1P1QN1P/2P2PP1/R3KB1R b KQkq - 0 11
r1bbrnk1/1p3ppp/2pp4/q4NPP/3PP3/pPN3Q1/P1P1BP2/2KR2R1 w - - 1 21
r1b1k2r/1p2qp2/2n2n2/p2p2p1/PB1Pp2p/1PN1P1P1/2Q2PBP/RN2K2R b KQkq - 0 14
6k1/p5p1/1pP4p/3np3/1P1bNq2/3P3P/P3Q1P1/1R5K b - - 0 29
4rrk1/pp4pp/3b1q2/2p1p1n1/2Pp2R1/1P1P2P1/PB3PKP/3Q1R2 b - - 14 23
1r2r1k1/p4ppp/3B4/6q1/2Qp4/1P3B1b/P1P2PPP/4RRK1 b - - 0 21
8/1b2R2k/p5p1/1pp3r1/3Q2N1/P1P4P/1P3PP1/6K1 b - - 1 30
r2qk2r/ppp2pp1/3pbb2/4p2p/4P2P/2NP1PP1/PPP1Q3/R3K1NR b KQkq - 2 12
2r1r1k1/5Rpp/p1n1P3/1p1Q4/4R3/q7/6PP/6K1 w - - 6 31
2kr3r/4qp1p/2p1bp1B/pP1p4/3b4/3B1Q2/NP3PPP/1R3RK1 b - - 0 18
3r1rk1/pp2nppp/1q6/1P1Pp3/8/BQ2P3/5PPP/2RR2K1 b - - 0 22
3qr3/pp1b1Qkp/3p2p1/2pP4/2P1p1P1/1P5P/P3N3/5RK1 b - - 5 26
r3kbnr/p2q1ppp/Q3p3/8/2p5/4PN2/3P1PPP/1NB1KB1R w Kkq - 0 11
r2q1rk1/p2nbppp/1p1p4/PBnPp3/4P3/1N2BP2/1P4PP/R2Q1RK1 b - - 2 16
rn2q1k1/pb4pp/3B1p2/8/2p5/P4N1P/3Q1PP1/R2KR3 b - - 1 25
rn2qr2/pb2b1kp/2p2np1/2Pp1p2/PP2p3/1QN1P3/1B1NBPPP/2RR2K1 b - - 0 18
2kr3r/pppqbNpp/8/1P2p3/P2nn3/8/2PP1PPP/R1BQR1K1 w - - 0 16
6k1/1p2Rpp1/p5bp/8/1P6/PK3PP1/2rr2P1/R7 w - - 1 29
r3kb1r/pb1pqp2/1p3n1p/2p3p1/4P2B/2NB4/PPP2PPP/R2Q1RK1 w kq - 0 12
rnb1k2r/4npbp/1qp1p1p1/p7/3PN3/BP3N2/P1P1BPP1/R2QK2R w KQkq - 3 14
r5r1/2pR1pp1/2Pbpk2/pB2pb1p/P6P/4B3/1P3PP1/5RK1 w - - 1 25
r1bq1rk1/p3ppbp/1p4p1/1p2P3/3P4/1QP2NNP/PP4P1/R4RK1 b - - 2 19
3q1rk1/1p3ppn/2pp4/4pPp1/2PnP2P/3P2Q1/6RN/6K1 b - - 1 26
r3k2r/p1qn1pbp/2pp2p1/8/5B2/2N2Q2/PPP2PPP/R4RK1 w kq - 0 14
5r2/4p1pp/p3kp2/2p5/4PBP1/8/PPn3PP/2R3K1 b - - 3 24
2rq1rk1/p2p1ppp/1p2pn2/n7/1bPP4/4P1P1/2QNNPKP/R1B2R2 w - - 0 14
2r1k2r/3nb2q/p2pp1pp/B7/1p1pP1PP/N4PQ1/PP6/2KR3R w k - 0 24
2b2r1k/6bp/pqnpQnp1/1pp3B1/4P3/P1PP1N2/1P3PPP/R3R1K1 w - - 4 19
5rk1/6pp/2R3n1/p2p4/3Ppq2/P4P2/1P4PP/3Q1RK1 b - - 1 24
2kr3r/1pp2p2/p2p1Qbp/3P4/4P1q1/3B4/PPP2RP1/R5K1 b - - 1 21
rnbq3k/ppp2Bpp/5n2/5p2/1b1P4/2P5/PP3PPP/RNBQK2R b KQ - 0 11
2rq1rk1/Q5pp/1p2p3/4Bp2/2b1n3/4P1P1/P4PBP/R3R1K1 b - - 0 20
2kr3r/p1pq2pp/1p1b1p2/8/1Pn1Q3/P1P3N1/5PPP/RN3RK1 b - - 1 17
3r2k1/p2q1p1p/1p4p1/8/3p4/1P1Q4/P4PPP/3R2K1 w - - 0 25
4rb2/1ppk2pr/p6p/2PppN2/1P4PP/P4P2/2K5/3RR3 b - - 1 25
r4rk1/1pp2pp1/p2n1qbp/8/5P2/1BP4P/PBP2QP1/1R2R1K1 b - - 4 18
8/pp3Rpk/4p2p/8/6PP/2P2Q2/Pr1rqP2/5RK1 w - - 1 28
r2qk2r/pp3ppp/2n1p3/3n4/1b1p1PP1/1P1P1Q1P/PBPN4/2KR1B1R b kq - 2 12
3r2k1/p5pp/4pp2/8/1B6/5N2/PP3K1P/8 w - - 1 25
3rk2b/2p4p/p1n1p2p/1p6/4P3/2P2N1P/PP3PP1/R4RK1 w - - 0 17
r4rk1/ppp2pbp/4b1p1/3q4/5P2/3B4/PP4PP/R1BQ1R1K w - - 2 16
r1b1k1nr/ppq2ppp/1b2p3/3pn3/PP6/2P2N2/3NB1PP/R1BQ1K1R w kq - 0 12
r2k1n2/pbp4p/1p6/2b5/8/1P1P4/P4P1P/1K2R3 w - - 0 22
2rr2k1/5p2/p3p1p1/1p5p/8/P2PR2P/1P3PP1/4R1K1 b - - 3 25
1r1q1rk1/ppp2ppp/3p1n2/4p3/1PP3b1/P1b1PPP1/1B1P2BP/R2Q1RK1 w - - 0 13
2r1k2r/pb1p1p2/1p2p2p/6p1/2PP4/3B2B1/P1K2PPP/6R1 b k - 4 21
r1b2rk1/1p3ppp/p1n5/2b5/3P4/P4N2/1P2BPPP/R1B2RK1 b - - 0 14
rnbqk1nr/5p2/2p1p1pb/1p1pP2p/p4P2/2P2NPP/PPQP2B1/RNB1K2R b KQkq - 1 12
r2q1r1k/pp1n1p1p/1bpP3p/4Pb2/2B5/1NP2N2/PP3PPP/R2Q1RK1 w - - 4 13
3r4/ppp2k2/3r4/3P1p2/5Pp1/3R2KP/PP6/3R4 b - - 0 28
rn1k3r/p2b2pp/3b1p2/BPpNp3/2P1Pn2/5N2/4BPPP/R2R2K1 b - - 0 18
r4rk1/ppq1bppp/5n2/2Pp1b2/1P1Q4/2N3P1/PB3PBP/R3K2R b KQ - 2 14
r4rk1/ppp1b1p1/2npq2p/4pp1Q/4P3/P2P3P/1PP2PP1/RNB2RK1 w - - 0 13
2r1nrk1/5q1p/pn1p2p1/4p1P1/1Pp1P3/2N1NP1Q/P7/R3K2R b KQ - 2 23
4r1k1/ppp1n1p1/4q1b1/4N1R1/4p3/2PP4/PPQ5/2K3R1 w - - 2 29
r5k1/pppb1p2/6p1/4b2p/8/Pq5P/1PP1BPP1/2KR3R w - - 0 22
6k1/1n4pp/p1nbbp2/1p2p3/1P1pP3/P2P2P1/1BN2PBP/1N4K1 w - - 1 26
rn1q1rk1/pp1bnpbp/6p1/3p4/3P4/2NBBN2/PP3PPP/R2Q1RK1 b - - 3 11
r1bq1b1r/1p4p1/p1np2kp/3Np1Nn/4P3/4B3/PP3PPP/R2Q1RK1 w - - 0 13
2rq1r1k/6bp/p1b1Q1p1/4P3/8/1B6/PP3PPP/3RR1K1 b - - 4 25
r4rk1/1p2qppp/4p3/p2pP3/Q4P2/P7/3N2PP/R4R1K b - - 1 21
r1b1k1nr/ppp2pp1/5q2/3PN3/2B4p/2N5/PP3KPP/R2QR3 w kq - 1 17
r2b1rk1/pb1q1pp1/1p1P1n1p/2p1B3/2B5/1P6/P1QN1PPP/3R1RK1 b - - 2 20
rn6/1b1p1k2/ppnPp1p1/5pP1/2Pb1P2/5N2/PP2BKP1/1RB5 w - - 2 22
r2q1rk1/pp1b2pn/2np3p/5p2/3Pp3/2NB1P1P/PPP1Q3/2KR3R w - - 0 16
r1b3k1/pppn1Npp/5n2/8/2BP4/2N1r3/PP4PP/R4RK1 b - - 0 15
r1bq1rk1/4npbp/p1p1p1pB/3p4/4P3/1BN5/PPPQ1PPP/R4RK1 b - - 1 12
r2qk2r/pp1n1ppp/2p2n2/2b5/3Np3/2P1P1P1/PP2NP2/R1BQK2R b KQkq - 0 13
6r1/2p1kb2/2pq1pp1/p2p1p1p/P2P1P2/1PbBP1R1/2P1Q1PP/1R4K1 w - - 6 21
r1b1R3/1p3Q2/pkPp3p/8/8/3B4/P1P2PPP/4R1K1 b - - 0 30
4r1k1/ppp2ppp/5n2/8/8/1PN2P1P/P1nrNKP1/R1R5 w - - 0 22
r2q1rk1/2pbbppp/p1np1n2/4p3/Pp2P3/1B1P1N1P/1PP2PP1/R1BQRNK1 b - - 2 12
r2q1r1k/pbpnn1bp/1p1p2p1/3Pp1B1/4B3/2N2N2/PPP1QPPP/3RR1K1 b - - 7 13
2rq1rk1/1p1bbpp1/p1nppn1p/2p5/P3P3/2PPBN1P/BP1N1PP1/R2Q1RK1 w - - 7 12
rn1q1rk1/pp1n1ppp/2pb4/3pN3/3P1P2/2NQP3/PP1B2PP/R4RK1 w - - 5 13
2kr1b1r/pppbpp2/2q2npp/n2p4/3P1N1P/1PP1PPP1/PB1N2B1/R2QK2R b KQ - 1 12
r1b2rk1/1pq1bppp/5n2/p1Pp4/1P1Qp3/2P1P3/PB2BPPP/RN3RK1 w - - 0 12
r2q1rk1/1p2bpp1/p3bn1p/3p4/B2Q4/2N4P/PPP2PP1/R1B1R1K1 b - - 0 14
r1bq1rk1/pp1nnpbp/3p2p1/8/3N4/2P3B1/PPBN1PPP/R2Q1RK1 b - - 0 13
1r4nr/p1p1kppp/1bB5/4p3/3q4/6Pb/PP2QP1P/RNB1K2R w KQ - 0 14
5rk1/N1p1nppp/1rBbb3/3P4/8/2P5/PP3PPP/RNB2RK1 b - - 0 17
r2qr1k1/4pp1p/pp4p1/2pPb2P/2P5/2NQBR2/PPN5/6K1 b - - 0 23
2r3nr/1p2k1p1/3bp3/4p1Np/1P1pP2P/3P4/3K1PP1/1R3B1R w - - 1 22
1R3b1r/p2k1ppp/2N1bn2/8/2B2B2/q1N5/P1P1QPPP/6K1 w - - 1 18
r2q1rk1/pb2ppbp/1pn2np1/2p5/2PP4/1P1P2P1/PB1NNPBP/R2Q1RK1 b - - 0 11
r2qk1nr/ppp3pp/4p3/bb1pp3/3P1P2/2P2N2/PP4PP/RNBQR1K1 w kq - 0 11
r2qk1nr/1pp2pp1/p1np3p/3P4/4P3/2N2b2/PPP1B1PP/R2QK2R w KQkq - 0 11
