puzzle_id,fen,key_moves,mate_in,rating
sp003213,1K6/4B3/2P5/2P5/8/8/7k/5Q2 w - - 37 109,e7d6,1,0
sp000564,3r4/6bK/3P1PP1/8/1p6/1qk5/p7/r7 b - - 0 45,b3g8,1,0
sp002356,8/6K1/2N1P3/5Q2/8/8/7R/3k4 w - - 21 68,f5f1 f5b1,1,0
sp001567,1K2R3/p1p3Q1/P1pk1N2/5P2/6n1/2P3Pq/8/6r1 w - - 0 48,g7f8 g7e7,1,0
sp000257,r6r/1pp1bp2/p1q2n2/4p3/4P3/PNPP1K1k/1P6/5RR1 w - - 0 27,g1h1,1,0
sp000805,B6R/P7/P4p1p/3PpP2/3bK1kP/1b6/8/7R b - - 0 38,b3c2,1,0
sp001781,3Q4/8/2k3K1/6Q1/8/7P/8/r7 w - - 4 76,g5d5,1,0
sp002164,1Q4Q1/3k4/3P2K1/2p2p2/2P2B2/8/8/1r6 w - - 2 55,g8e8 g8c8 b8e8 b8c8 b8c7,1,0
sp002748,5K2/7q/8/8/2P5/5Q2/5b2/3r1k2 b - - 0 116,d1d8,1,0
sp001724,8/8/6p1/6P1/r1p2k1K/2p5/3q4/8 b - - 5 72,d2h2,1,0
sp000645,6B1/2K5/8/4p3/1q2P3/2n5/5q2/3r1k2 b - - 3 61,f2c5,1,0
sp003134,7r/1K3p2/P2q1P2/7P/5bk1/8/8/8 b - - 2 40,d6c7,1,0
sp003176,7r/4k3/p2p1NKp/P3q3/1p6/1n1P2pP/2P5/b2q4 b - - 0 36,e5f6 e5g5,1,0
sp002558,6RK/5B2/7P/1p6/1p6/1P4p1/5k2/7q b - - 1 45,h1h6,1,0
sp003045,2B2r2/5p2/3p1npp/4P1k1/3p2P1/rPp4P/5q2/2K4R b - - 0 26,a3a1,1,0
sp000227,RR4B1/8/8/2p5/2P2k2/5n1K/8/6r1 b - - 31 78,g1g3,1,0
sp001470,1Q6/3K4/1BPP4/8/8/3Q4/8/1r5k w - - 14 80,d3h3,1,0
sp000391,2k5/1pq3RK/p1p5/7P/2P2p2/8/1b6/r4n2 b - - 5 46,c7g7,1,0
sp000143,1k6/4Q3/p1p3P1/N1p5/P7/2P4P/1K6/r6b w - - 1 32,e7b7,1,0
sp002965,2k5/1p4R1/p1p5/8/1K3p2/Pn6/2q3P1/3q4 b - - 2 41,d1d4,1,0
sp001898,6Q1/8/5P2/4q2p/2p4P/5K2/2B4B/k1b3r1 b - - 5 63,e5e3,1,0
sp000712,8/3Q1B2/2N2p2/1P3p2/5P2/2k1K3/2q5/7r w - - 12 52,d7d4,1,0
sp001772,b7/5k1K/8/6p1/5qP1/4p3/8/r7 b - - 2 59,f4h2 a1h1,1,0
sp002262,8/2b5/1n4p1/6p1/4pkP1/2p4K/8/1q6 b - - 11 61,b1h1,1,0
sp002464,R7/3R4/1p2P3/1P5p/7P/4k2K/3q4/6r1 b - - 13 67,d2g2,1,0
sp000086,8/3QK3/8/4k1r1/3p1b2/3p1Pp1/6P1/3b4 w - - 6 51,d7e6 d7b5,1,0
sp000278,6RK/3Q4/3p4/3P4/8/2P5/7k/1R3n2 w - - 49 83,d7h7,1,0
sp002827,2BR3r/3n4/3P4/1p3p2/2k3p1/5pK1/p4P2/b7 b - - 1 36,a1e5,1,0
sp000971,R3R3/3k4/PK6/P1P2P2/8/8/6B1/3r2b1 w - - 3 43,a8d8 g2c6,1,0
sp000816,Q2N4/2p3P1/1pNb4/1K1k1BP1/4p3/8/8/6r1 w - - 1 61,a8a2 f5e6 g7g8q g7g8b,1,0
sp000050,3Bk1K1/8/3R4/3B4/5P2/1n3q2/8/8 w - - 2 64,d5f7,1,0
sp001684,1Q3RK1/3R4/8/8/5P2/8/8/2k5 w - - 1 85,f8c8,1,0
sp001834,8/8/8/8/5bk1/2b4p/4p3/6K1 b - - 4 74,e2e1q,1,0
sp003193,8/2b5/8/4q2B/3k1q2/2p2p2/8/3K4 b - - 19 62,e5e2 f4d2,1,0
sp002393,q4r2/3P2P1/p7/P3b2n/6k1/1bP3p1/1Pp3P1/6K1 b - - 0 35,c2c1q c2c1r,1,0
sp002206,BQ1Q1K2/1q6/8/5P2/5P2/1b6/2k5/8 b - - 0 69,b7f7,1,0
sp000260,8/k7/1pP2p2/pK3p1N/P1P2r2/6q1/6B1/8 b - - 1 46,g3b3,1,0
sp002729,3Q2B1/8/7k/5P1p/1p3P2/1N1P3P/1K4B1/R6R w - - 2 36,d8f8 d8f6 d8g5,1,0
sp002438,5K2/5P2/7k/2p4p/2P4P/r7/8/4q3 b - - 0 57,a3a8,1,0
sp000727,1q5R/8/5N2/2p2p2/2Kp4/2nP4/8/5kr1 b - - 5 78,b8b5 b8b4,1,0
sp000953,3Q4/8/8/5K2/8/4pQ2/5q2/5k2 w - - 7 53,d8d1,1,0
sp001194,R7/8/8/p4K1k/P3N1p1/2P2pp1/1P6/8 w - - 0 40,a8h8,1,0
sp000079,8/8/6k1/2p2p2/qP3b1P/3K1p2/5P2/4r3 b - - 0 37,a4b3,1,0
sp002691,3Q4/8/1Bp5/5p1k/5P2/7K/8/3b2q1 b - - 30 103,d1g4,1,0
sp002260,1R6/8/5K1k/Q6p/2p4P/2P5/5b2/3r4 w - - 14 83,b8h8,1,0
sp001428,r1B2Q1R/5p2/p1p3k1/8/8/P1P2N2/1PK2P2/2n1q3 w - - 0 28,h8h6 f8h6,1,0
sp003117,8/8/4B3/5p1p/7P/5k1K/8/3q4 b - - 1 70,d1h1,1,0
sp001379,8/4R3/p1k2n2/3p1B1p/p2P1P2/2PQ2nP/7K/8 w - - 0 37,d3a6,1,0
sp001988,2Q5/4N3/3p3r/3P3k/8/5nK1/8/8 w - - 15 55,c8g4,1,0
sp001302,3Rr2k/8/8/6p1/q3ppP1/P1K2p2/2P5/1q6 b - - 3 33,b1c2,1,0
sp001589,6BK/3B1B2/8/8/8/5b2/4k3/1qr1q3 b - - 1 71,e1c3,1,0
sp003210,8/4K3/3P2Q1/7p/7P/4p3/5k2/7Q w - - 24 81,g6g2,1,0
sp000792,2B1k3/1Q6/2N5/5Pp1/4p1P1/8/2K5/b6r w - - 7 37,b7e7,1,0
sp000815,4b3/8/8/5p2/5Pk1/2p1K3/8/r2q4 b - - 14 61,d1d2,1,0
sp002502,8/8/8/5p1p/5k1P/2bR1qpK/8/3br3 b - - 27 55,f3h1 f3f1 e1h1,1,0
sp002684,1k6/R4K2/1B5R/8/5P2/2P5/8/8 w - - 11 61,h6h8,1,0
sp002025,QQ4R1/4k3/2p1P1K1/3b3p/5P2/2P3p1/8/8 w - - 0 47,g8e8,1,0
sp002033,1Q4R1/4k3/4P1K1/8/1pb2P1p/2P3p1/8/8 w - - 0 51,g8e8,1,0
sp000023,5r2/5p2/p1p2P2/P4KP1/5P2/1Nb3k1/4b3/8 b - - 10 36,e2d3,1,0
sp001009,7R/8/8/6p1/3n1bP1/4n3/3knK2/4r3 b - - 45 70,f4g3 e1f1,1,0
sp000062,3Q1Nk1/6P1/5P2/8/r7/2P5/8/2b1K3 w - - 1 37,d8d5,1,0
sp003052,5R2/2n5/4B1p1/1P3pP1/3pp3/r1p3k1/5q2/2K5 b - - 2 35,a3a1,1,0
sp003138,7r/PK3p2/5P2/4q2P/5bk1/8/8/8 b - - 0 41,e5b5,1,0
sp002893,7Q/2q1k3/2p5/r2p1p1p/3N4/P1P4K/1P3bP1/R4R2 b - - 2 26,c7g3,1,0
sp002291,8/8/3kP2p/pp5P/2p5/2P1K3/8/3q1r2 b - - 1 39,d1d3,1,0
sp000730,1k5r/5B2/2pN4/p1p2p2/qPK2P1P/3P4/8/8 b - - 0 36,a4b4 a4c2,1,0
sp001585,4R3/8/p4p2/P5q1/5k2/7K/3p4/2bb4 b - - 9 57,g5g3,1,0
sp001552,7r/8/7k/6p1/2p2bP1/4r3/2K1n3/q7 b - - 1 45,e3c3 a1c1,1,0
sp001806,1R6/8/5p2/2pk1p2/2n2P1P/2K5/4q3/3b4 b - - 2 59,e2f3 e2e3 e2d2 e2c2,1,0
sp002504,3R4/8/8/5p1p/5k1P/5qpK/8/b2br3 b - - 29 56,f3h1 f3f1 e1h1,1,0
sp000518,K7/2b2Q2/5P2/5B1P/8/8/8/5qk1 b - - 0 73,f1a6,1,0
sp002120,Q2B3r/P7/3R1b2/2pPkp2/2P1b3/4K3/8/7q w - - 4 32,d6e6,1,0
sp000809,3N4/p1p1Q3/P1N3P1/1K1kpBP1/3b4/8/8/r7 w - - 15 55,e7d7 e7e6 c6b4,1,0
sp001300,8/4K1Q1/4Q3/8/8/1Npk1p2/5P2/r7 w - - 8 67,g7h7 g7g6,1,0
sp000874,1Q5Q/5k2/2Bp1b2/p3pP2/4Kpn1/1P6/6P1/7r w - - 0 34,h8f8 b8f8 b8e8,1,0
sp000134,2kr3r/pp3pp1/2p5/6p1/2PP4/P2P1K2/2Q1B1Pq/R1R5 b - - 0 22,h2f4,1,0
sp000903,1Q6/P7/2k2ppp/2p2B2/2P2b2/1Kp2NP1/5P2/4r3 w - - 0 36,a7a8q a7a8b,1,0
sp000337,r3r3/4bpk1/p4n1p/3Pp3/8/2P2P1P/PKP2PBR/3q4 b - - 0 24,e8b8 a8b8,1,0
sp000386,2k5/1pq5/p1p4K/4b2P/r1PP1p2/8/2R5/5n2 b - - 0 42,c7g7,1,0
sp000206,8/rp2K3/p7/2pk1p2/P4Q1p/2PP2p1/2N3P1/8 w - - 6 37,f4d6,1,0
sp002604,Q6R/3nk3/1p1r1p2/R1pP2p1/2P3p1/5pP1/1P3P2/4K3 w - - 0 25,h8h7 a8e8,1,0
sp001660,7K/2q5/8/8/5b2/1b6/8/6k1 b - - 5 144,f4e5,1,0
sp002426,8/4Q1p1/1p6/p2k1P2/P2P1P2/1PK2pP1/8/8 w - - 0 37,e7e6,1,0
sp002363,Q7/8/2p1k1K1/1P2PN2/p4p2/P7/6B1/6r1 w - - 0 46,a8e8,1,0
sp002717,3BQR2/2K5/2P4k/7p/p4p1P/P7/2B1n3/r7 w - - 15 62,e8g6,1,0
sp002778,Q5B1/8/8/5k2/5P1K/2p5/6q1/8 b - - 2 43,g2g4 g2h2,1,0
sp000921,N7/5k2/5n1p/3P1K2/1p1b1P1P/8/2R5/3q4 b - - 14 42,d1h5 d1g4 d1d3 d1c2,1,0
sp001462,K1B5/2k2n2/8/8/1q6/2p2p2/5b2/8 b - - 7 54,b4b8,1,0
sp003147,4k1K1/8/8/5n2/1B6/7p/3r4/q7 b - - 5 58,a1g7,1,0
sp002209,r6Q/1p4p1/1n2kb2/2p1p1p1/p3K1P1/P1P2N2/1P1N1q2/R7 b - - 1 29,f2e2,1,0
sp000918,3k4/1p6/pN3PB1/P1K5/2p3Q1/8/8/r6r w - - 9 47,g4c8 g4d7,1,0
sp001174,4KQ2/5Qbk/7p/7P/5b2/8/8/3q1r2 w - - 5 62,f8g8 f8g7 f7g8 f7g7 f7g6 f7f5,1,0
sp002987,QR6/2k5/1NB2pr1/5Q2/4Kb2/2P5/8/5n2 w - - 1 43,f5d7 f5f4,1,0
sp000861,1q5R/8/4P2p/5p2/2p2P2/2n5/2K3k1/qr6 b - - 1 42,b8b2 a1b2,1,0
sp002766,6R1/7K/4p3/4p3/4P2P/8/1k3q2/q5q1 b - - 57 97,f2h4,1,0
sp002473,8/4K1R1/8/7p/7P/2Q5/8/3r3k w - - 1 104,c3h3,1,0
sp002156,7R/4k3/5b2/4p3/p2pP3/P2K1p2/5q2/6b1 b - - 5 57,f2e2,1,0
sp000496,B7/8/p7/P2n1p2/7p/1bp4P/1p4k1/1Kbn4 b - - 7 61,c3c2,1,0
sp001827,r2B3Q/p4p1p/2pk4/2n2P2/8/P4K1P/2QN2P1/R6R w - - 1 21,h8d4,1,0
sp001171,3Q1K2/5P1k/7p/7P/5b2/8/8/3q1rb1 b - - 5 56,d1d8,1,0
sp000511,8/K7/2kb4/4p3/1p2P1p1/6p1/3r2P1/8 b - - 1 43,d2a2,1,0
sp001506,q7/4k3/3p1npp/4p3/4P1P1/1PP4P/1KQN4/3r3R b - - 0 27,a8a1,1,0
sp001497,q3k2r/5pp1/p7/4P3/3p4/P3n2P/3NB1P1/R1R3K1 b k - 2 22,a8g2,1,0
sp002109,r2Bk2r/ppQ2pp1/1n5p/8/8/P1Pp3P/1P1Nb1P1/2K1R2R w kq - 1 20,c7e7,1,0
sp001018,r1B1k2r/2p1qpp1/pn5p/1b2Q3/1B1P4/2P5/PP1N1PPP/R3K2R w KQkq - 0 16,e5e7,1,0
sp001434,r1B2Q1R/8/p1p5/5pk1/3N4/P1P2P2/1PK1n3/4q3 w - - 1 32,f8h6 f8f5,1,0
sp002159,1Q1Q4/3R4/3Pk1K1/2p2p2/2P5/6B1/8/r7 w - - 13 53,d8e8 d8e7 d7e7,1,0
sp000726,2k5/3R4/p1N2K2/P1P2B2/5P2/8/4pb2/6b1 w - - 0 43,d7h7 d7g7 d7f7 d7e7 d7a7,1,0
sp001293,rn2k2r/ppp1Bppp/8/8/4p1b1/2P4P/Pb1QpPP1/R3K2R w KQkq - 0 13,d2d8,1,0
sp000399,2k1K3/1pq3bP/p1p5/2P5/5p2/8/8/r4n2 b - - 0 52,c7d7 a1e1,1,0
sp002442,6K1/3R4/7k/2p4p/2P4P/8/4q3/1r6 b - - 10 64,e2e8,1,0
sp000325,R1B1k3/5p2/2p2P1p/5K2/5P2/2P1b2P/8/4r3 w - - 0 33,c8e6,1,0
sp002099,1Q6/4B1k1/2K5/2p2B2/5b2/3P2p1/8/3b4 w - - 12 46,b8f8,1,0
sp000742,q7/2K5/8/2P5/5kp1/2b5/3rb3/8 b - - 0 51,c3a5,1,0
sp002842,r3BQ2/1pp3p1/p1nb4/4k3/6P1/3PK3/P5P1/7r w - - 1 28,f8f5,1,0
sp002028,4k2r/1pp2p2/r1n2P2/6p1/3p2P1/P4P1q/1PPN4/R4RK1 b k - 0 17,h3g3 h3h2,1,0
sp000468,N5R1/8/p2P4/P7/2b2k2/7K/3r4/3r4 b - - 7 51,d1h1,1,0
sp001557,7R/2bn2P1/8/1bp2p2/1p3k2/1Pn1pp2/7r/4K1R1 b - - 3 41,f3f2,1,0
sp001647,1Q6/1R6/5PK1/2kP1P1p/p4P2/2P3P1/3N4/8 w - - 0 51,b7b5,1,0
sp001636,8/7K/2q5/7N/5b2/1b6/8/6k1 b - - 53 125,c6h6,1,0
sp001258,1Q6/3K4/5k1p/5p1P/5P2/8/8/2q5 w - - 3 63,b8f8,1,0
sp002403,1Q6/8/k1pp4/p4p2/1P3P1P/2P3P1/3p2K1/R1b4r w - - 0 37,a1a5,1,0
sp000844,K2N4/Q1p2B2/2Nk2P1/5B2/5b2/4p3/8/1r6 w - - 22 79,a7d4,1,0
sp001869,2k4r/1pq5/pnp4p/4rp2/1KPpP2b/PP3P1P/4BP2/3R3R b - - 1 27,a6a5,1,0
sp003041,8/7K/1n6/8/8/2p5/4kq2/6r1 b - - 61 147,f2h4 f2h2,1,0
sp000075,8/8/5P2/8/4QN2/2P5/2B2b2/1K4k1 w - - 17 77,e4g2,1,0
sp000951,5Q1K/3k4/5n2/3BP3/8/3p2B1/1b6/6r1 w - - 6 56,e5e6,1,0
sp000740,r3k2r/1p1nbpp1/p4P2/8/2N1Qp2/2P5/4K2P/q4B1R w kq - 1 21,e4e7,1,0
sp002823,r6r/8/4P3/4k3/1p1p2p1/3K1pPp/8/q7 b - - 1 44,a1c3,1,0
sp001154,Q7/8/2p5/5p2/4pq2/2p1p1k1/4K3/7r b - - 0 48,f4f3 f4f2,1,0
sp001601,8/3R4/4K3/b7/8/2p5/7R/5k2 w - - 17 68,d7d1,1,0
sp001892,6R1/6Q1/2Nk1b2/1P1P4/2K5/2P5/3q4/7r b - - 1 43,d2c3,1,0
sp001437,r1B2Q2/8/p1p5/5pk1/3N4/P1P2P2/1PK1n2R/5q2 w - - 3 33,f8h6 f8f5,1,0
sp001354,4k3/1r1n1pp1/1p6/6p1/3PPpP1/2n4r/5K1P/7q b - - 0 25,h3f3 h3h2,1,0
sp001607,3qk2r/1Bpn1pp1/5n1B/3P4/4p3/2P2b2/1b3PPP/r2QK2R b Kk - 1 15,a1d1,1,0
sp000319,q7/5K2/7q/8/5k2/4p3/8/8 b - - 1 74,a8f8,1,0
sp001048,7k/8/5p2/2pr1P2/1p2KP2/8/4p3/3q4 b - - 1 52,d1d3 e2e1q e2e1r,1,0
sp001537,5Q2/8/8/4k2K/1P1q4/4b2R/8/6q1 b - - 2 54,d4g4 g1g5 g1g4,1,0
sp002100,1Q6/4B3/7k/2pK1B2/5b2/3P2p1/8/3b4 w - - 14 47,b8h8,1,0
sp001731,8/8/6p1/6P1/2p2k1K/2p5/4q3/r7 b - - 17 78,e2h5 e2g4 e2h2 a1h1,1,0
sp002877,8/8/8/5p2/5b2/3K1n2/5q2/3k3r b - - 70 120,f2d4 f2c2,1,0
sp001622,5K2/8/5N2/8/5b2/1b2q3/8/6k1 b - - 25 111,f4h6,1,0
sp002634,5R2/2bQ4/5pkp/5p2/5p1P/2P1p3/1K6/8 w - - 4 48,d7f7,1,0
sp003087,8/8/5p2/5P2/Qp2K3/r5p1/3k4/q7 b - - 8 62,a1e5,1,0
sp001446,r4k2/1p6/p2p2p1/8/7B/PPP3p1/4q3/2KN3r b - - 1 27,h1d1,1,0
sp000390,2k5/1pq3R1/p1p4K/7P/2P2p2/2b5/8/r4n2 b - - 3 45,c7g7,1,0
sp000701,8/8/5PP1/4k3/8/1pp5/p1b5/b1K3RR b - - 7 58,a1b2,1,0
sp000652,1Q6/2p5/3k2P1/5P2/p7/1N5P/2Br2QK/4r1r1 b - - 1 53,d2g2 g1g2,1,0
sp001136,r7/7P/p1p5/5p2/P3pqk1/4p3/1PP5/3K4 b - - 1 38,f4f1,1,0
sp001080,3r3r/5pp1/ppk2q1p/2n1p3/2P3P1/PQ2Kp2/1P3PP1/R4B1R b - - 3 19,f6f4,1,0
sp001102,2Q5/5rp1/pp3n2/1k4N1/6b1/PNP5/1PQ3P1/R3Knr1 w Q - 1 26,a3a4,1,0
sp000529,8/6k1/p4n1p/2P2K2/1P3P2/2P5/7P/3q4 b - - 0 36,d1d5,1,0
sp000575,1k4K1/5QP1/8/2p5/2P5/8/8/4q2B w - - 13 62,f7b7,1,0
sp002208,r7/1p4p1/1n2kb2/p1p1p1p1/4K1P1/P1P2N2/1P1N1q2/R6Q b - - 1 28,f2e2,1,0
sp003061,r3k3/pB6/2p2Qnp/4p3/8/5P1P/PPPN4/2KR3b w - - 4 21,b7c6,1,0
sp001961,7Q/4R3/5rk1/5p1p/5Pp1/1b4K1/3r4/7q w - - 17 54,h8h7 h8g7 e7g7,1,0
sp000878,7Q/8/4kp2/2K2p2/5P1p/1p5P/8/8 w - - 0 51,h8e8,1,0
sp000028,Q7/5k2/2N2P2/3PPK2/8/1p4p1/2B5/1q2b3 w - - 0 41,e5e6,1,0
sp002958,1R1Q3R/P4k2/5b2/2p1pPp1/2P1K1P1/1N6/8/5b2 w - - 6 44,d8f8,1,0
sp002855,7r/4K3/8/7P/1p4q1/1qk5/8/5b2 b - - 7 49,g4e6 b3e6,1,0
sp000545,1kB5/5QR1/7K/2p1P3/2P5/R6P/6P1/5q2 w - - 1 35,f7c7 f7b7,1,0
sp000891,4K3/8/6P1/2p5/8/1q6/1r6/1k1q1rb1 b - - 0 75,b3e6 b3e3 b2e2,1,0
sp001546,1k5r/3Q4/1pK2p1p/p4P2/3N4/1N1n3P/2B5/8 w - - 0 37,d7b7,1,0
sp003020,1Q5R/8/6r1/8/4K3/1NP1p2p/1P3bk1/7R w - - 3 50,b8h2,1,0
sp002876,8/8/8/5p2/5b2/3K1n2/5q2/3k3r b - - 66 118,f2d4 f2c2,1,0
sp001113,7r/2P5/pB5p/P1P5/8/1b2pp2/6k1/b3K3 b - - 0 37,a1c3,1,0
sp002461,7r/1kq3b1/p6p/3K3P/4Bpn1/p1pP4/2r5/8 b - - 0 33,c7c6,1,0
sp003126,7r/K4p2/P4P2/1q3k2/5b2/7P/8/8 b - - 2 37,b5b8 f4e3,1,0
sp001033,4B1B1/5Q2/3k1KP1/3P4/8/8/8/6q1 w - - 1 48,f7e7,1,0
sp002511,r3k2r/1p1n2p1/p4n1p/2p3P1/5K2/P1P4P/1q6/3b3R b kq - 0 25,b2f2,1,0
sp000226,rq6/2p4R/pnp3B1/8/4pn2/P1P3kP/1P4p1/2R3K1 b - - 5 29,f4e2,1,0
sp002312,3R4/8/5k1p/7P/1pp1K3/8/3q4/5r2 b - - 7 46,f1f4,1,0
sp002389,QQ5R/8/8/5k1p/4pp2/2b4K/8/r2q4 b - - 0 48,d1h1,1,0
sp002799,3r3r/2b2B2/1np2K1k/P3p1N1/4P3/2P5/8/n4R2 w - - 1 33,f1h1,1,0
sp001350,2R5/2p5/2K2P2/8/8/5p2/6p1/3q2rk w - - 0 45,c8h8,1,0
sp003007,7Q/8/3p3p/1P3p2/4qP1P/5k1K/8/4r3 b - - 2 50,e1h1,1,0
sp000348,3Q4/8/P4p1k/5B1p/R3KP1P/2p2N2/5R2/8 w - - 2 41,d8h8 d8f8 d8f6,1,0
sp001085,rn2kb1r/1pp2ppp/p4B2/8/4P1b1/2p2N2/PP3PPP/RN1QKB1R w KQkq - 0 9,d1d8,1,0
sp002849,r6k/pp4p1/5n2/8/4BN2/P3KP2/RP1N2q1/3r4 b - - 2 27,g2d2,1,0
sp002408,5K2/P6q/2P5/8/8/8/3r4/6kr b - - 0 94,d2d8,1,0
sp001946,Q4r2/8/8/1p4k1/3p1pp1/2b5/7K/5q2 b - - 0 40,g4g3,1,0
sp003285,3Q4/3PbB2/2QpNk2/1K2pN2/4P3/1P3n2/8/4r3 w - - 7 56,d8e7,1,0
sp000869,3Q4/1P3kb1/p1Bp4/4pP2/4Kpn1/1P6/6P1/7r w - - 3 32,c6d5,1,0
sp001918,5R2/3k2p1/2r3Pp/p3K3/4PP1P/P1p5/8/3q4 b - - 0 41,c6c5,1,0
sp001125,4R3/6k1/1n3pP1/1P3Pb1/3p1P2/1P6/1K6/r6R w - - 3 39,h1h7,1,0
sp002059,r2k1n1Q/ppp1bp2/7p/1B4B1/4p3/P4b2/1PP2PPP/RN2K2R w KQ - 1 12,h8f8,1,0
sp000385,2k5/1pq5/p1p4K/r3b2P/P2P1p2/2P5/2R5/5n2 b - - 0 41,c7g7,1,0
sp001254,2B5/8/2P3k1/1p3p2/1P3P1K/1P6/3q4/5n2 b - - 3 41,d2h2,1,0
sp002000,B3k3/3nP3/2N2p2/5Np1/6P1/2P5/p1K2PP1/8 w - - 0 38,f5d6,1,0
sp000528,K7/8/4NP2/4q3/5b2/8/8/6k1 b - - 3 87,e5b8,1,0
sp001595,5rk1/6p1/5pP1/3P1P2/4PbPP/K7/1r6/3q3R b - - 0 34,d1b3,1,0
sp001358,4k3/1r1n2p1/1p1P4/5pp1/4PpP1/2n4r/5K1P/7q b - - 0 27,h3f3 h3h2,1,0
sp002108,r2Bk2r/ppQ2pp1/7p/8/n7/P1Pp4/1P1Nb1PP/2K1R2R w kq - 1 19,c7e7,1,0
sp001361,8/2p3p1/2p5/4PK1k/P4p2/2P3p1/2p5/4R3 w - - 1 38,e1h1,1,0
sp002853,7r/4K3/7q/7P/1p6/1qk5/8/5b2 b - - 3 47,h6e6 b3e6,1,0
sp001864,2rBk2r/1p1n1p1p/p1p2p2/8/1Q2PP2/P1P1b3/1P1N3P/2KR3b w k - 0 18,b4e7,1,0
sp002912,2B4Q/8/1n3p2/5p2/1r5P/1q1pkpK1/4q3/8 b - - 3 47,e2g2,1,0
sp001478,7r/1k6/p5p1/Pp1Pp1N1/1P4K1/5n2/2q2b2/7r b - - 1 40,f3h2 c2f5,1,0
sp001943,5r1b/8/p7/PP1p2k1/5pp1/8/7K/5q2 b - - 0 37,g4g3,1,0
sp000020,Q3R2r/6p1/1p4P1/2pP1p1p/b4k2/2p2N1P/5K2/7R w - - 2 32,a8b8,1,0
sp001904,3QBK2/7q/8/8/5b2/8/3r4/5k2 b - - 14 120,f4h6,1,0
sp000700,7Q/5p2/1k1K1P2/2p3P1/6P1/1q6/6P1/5r2 b - - 7 38,b3e6,1,0
sp002850,5Q1r/7q/5K1p/q6P/1p6/2k5/8/5b2 b - - 0 44,a5f5,1,0
sp003101,6Q1/3k1p2/8/2P3b1/Rp5r/2n2pK1/4b3/8 b - - 3 37,c3e4,1,0
sp002946,2r4B/3n1Q2/p4n2/3p4/2k1qP1P/PNPb4/1P1K4/2R5 b - - 3 33,e4e2,1,0
sp001165,Q2Q4/P3b2k/2pp1p1p/5P1K/5P1P/2P2P2/5R2/6r1 w - - 13 47,d8h8,1,0
sp002448,2kr3r/2p5/1nPp3p/5Pp1/1PP3B1/K6P/8/b2q4 b - - 0 30,d1a4,1,0
sp001615,r4r2/1pqn2p1/p7/5kN1/4p3/P2p2P1/RPP2b1P/3K3R b - - 1 26,c7c2,1,0
sp000003,4kb1r/5pp1/2qp1Q1p/4p3/4P3/P1P5/1r1N1PPP/2KR3R b k - 0 16,c6c3,1,0
sp000349,3Q4/8/P4p1k/R4B1p/4KP1P/5N2/2p2R2/8 w - - 0 42,d8h8 d8f8 d8f6,1,0
sp002321,8/8/4P3/1P4k1/8/1nqB1K1P/3r4/8 b - - 0 50,c3d3,1,0
sp002754,2r4r/2k2pR1/2p1PP2/p7/8/6pP/1p4P1/7K b - - 0 37,b2b1q b2b1r,1,0
sp002856,4r2k/1p6/1n5K/1P3q2/3pp3/2pp4/5b2/r7 b - - 0 46,e8e6 f2e3 a1h1,1,0
sp001604,8/8/k1K2p2/4pPP1/1p2B3/1N1P4/8/7R w - - 1 33,h1a1,1,0
sp001014,3kB3/8/p7/2pP1Qp1/1p3PP1/P7/1P6/2K5 w - - 0 32,f5d7,1,0
sp000662,8/8/6k1/2p2p1p/2P2P1P/6K1/1r6/1q6 b - - 3 36,b1d3,1,0
sp000601,Br6/2qn4/p2k1p2/5P2/P2p1p2/2bP4/2K5/1r6 b - - 1 32,b8b2,1,0
sp001282,8/8/2p2P1k/5K2/8/p5R1/P7/6r1 w - - 1 48,g3h3,1,0
sp003260,4B3/6p1/1P4P1/5K1p/3k4/8/6q1/7n b - - 0 47,g2g4,1,0
sp000744,3q4/6p1/rnp2n2/8/1P1kpK2/P4pP1/1P5P/2R4R w - - 4 25,h1d1,1,0
sp000706,2k5/3R4/p1N5/P1P2B2/6p1/4ppp1/6P1/7K w - - 0 36,d7h7 d7g7 d7f7 d7e7 d7a7,1,0
sp001951,3Q4/8/7p/4k3/6K1/2P1b1p1/3R4/8 w - - 4 43,d8e7,1,0
sp002538,4k2r/1pp1P1b1/pn4q1/8/5P2/P1P5/1K3P1P/7r b k - 0 23,g6b1,1,0
sp001157,7Q/8/8/2p2p2/4p3/2p1p1k1/5q2/3K4 b - - 1 52,f2d2,1,0
sp002394,1q1B1KR1/6P1/6k1/5p1p/7P/8/3r4/3b4 b - - 9 45,b8d8,1,0
sp002711,4kb1r/1p1n1ppp/r2p1B2/4p3/3PP3/PN3b2/1P3PPP/2RQK2R w Kk - 0 14,c1c8,1,0
sp002424,8/4Q1p1/1p6/p2k1P2/P2P2p1/1PK2PP1/3N3n/8 w - - 0 35,e7d7 e7e6,1,0
sp000019,8/1p5k/1pp2b1p/5K2/2P3PP/8/8/4r2r b - - 0 31,h1f1,1,0
sp001680,6nr/3n2b1/p4p1p/2pPk1p1/4P3/P2BB3/1P1N2PP/R3K2R w KQ - 0 21,d2c4,1,0
sp001531,8/5P2/1p6/6q1/5k2/p1P1b2K/8/7R b - - 0 42,g5g3,1,0
sp002789,r6r/2kn1p2/p1p2PP1/1P6/1P1K4/P6P/3bb3/R6R b - - 0 24,h8h4,1,0
